age;duration;campaign;pdays;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;job;marital;education;default;housing;loan;contact;month;day_of_week;previous;poutcome;y
51;464;3;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;university.degree;no;no;yes;telephone;jul;mon;0;nonexistent;1
24;201;3;999;1.4;93.918;-42.7;4.962;5228.1;self-employed;single;professional.course;no;yes;no;cellular;jul;mon;0;nonexistent;1
34;616;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.6y;unknown;yes;no;cellular;jul;mon;0;nonexistent;1
27;194;3;999;1.4;93.918;-42.7;4.962;5228.1;housemaid;married;high.school;no;yes;no;cellular;jul;mon;0;nonexistent;1
45;146;2;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;divorced;basic.9y;no;yes;no;cellular;jul;mon;0;nonexistent;1
32;38;3;999;1.4;93.918;-42.7;4.962;5228.1;unemployed;married;high.school;unknown;yes;no;cellular;jul;mon;0;nonexistent;1
27;68;3;999;1.4;93.918;-42.7;4.962;5228.1;services;single;high.school;no;no;no;cellular;jul;mon;0;nonexistent;1
22;245;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;single;basic.9y;no;yes;no;cellular;jul;mon;0;nonexistent;1
22;79;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;single;basic.9y;no;yes;no;cellular;jul;mon;0;nonexistent;1
47;130;3;999;1.4;93.918;-42.7;4.962;5228.1;management;married;basic.4y;no;yes;no;cellular;jul;mon;0;nonexistent;1
37;204;3;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;high.school;unknown;yes;no;cellular;jul;mon;0;nonexistent;1
47;145;2;999;1.4;93.918;-42.7;4.962;5228.1;retired;single;basic.6y;unknown;yes;no;cellular;jul;mon;0;nonexistent;1
30;699;3;999;1.4;93.918;-42.7;4.962;5228.1;technician;married;professional.course;no;yes;yes;cellular;jul;mon;0;nonexistent;1
43;140;2;999;1.4;93.918;-42.7;4.962;5228.1;services;divorced;high.school;no;yes;no;cellular;jul;mon;0;nonexistent;1
48;768;2;999;1.4;93.918;-42.7;4.962;5228.1;management;married;university.degree;no;yes;no;cellular;jul;mon;0;nonexistent;1
50;1130;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.4y;no;no;no;cellular;jul;mon;0;nonexistent;2
36;80;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.9y;no;yes;no;cellular;jul;mon;0;nonexistent;1
28;259;3;999;1.4;93.918;-42.7;4.962;5228.1;admin.;single;high.school;no;no;no;cellular;jul;mon;0;nonexistent;1
46;341;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;single;basic.6y;unknown;yes;yes;cellular;jul;mon;0;nonexistent;1
35;192;3;999;1.4;93.918;-42.7;4.962;5228.1;self-employed;married;university.degree;no;yes;no;cellular;jul;mon;0;nonexistent;1
42;417;3;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;high.school;no;no;yes;cellular;jul;mon;0;nonexistent;1
25;154;4;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;high.school;no;no;no;cellular;jul;mon;0;nonexistent;1
51;455;3;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;university.degree;no;no;no;cellular;jul;mon;0;nonexistent;1
31;85;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;divorced;basic.6y;no;yes;no;cellular;jul;mon;0;nonexistent;1
42;243;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.6y;unknown;no;no;cellular;jul;mon;0;nonexistent;1
31;225;2;999;1.4;93.918;-42.7;4.962;5228.1;housemaid;married;high.school;no;yes;no;cellular;jul;mon;0;nonexistent;1
35;85;2;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;high.school;no;yes;no;cellular;jul;mon;0;nonexistent;1
52;76;2;999;1.4;93.918;-42.7;4.962;5228.1;services;married;high.school;unknown;no;no;cellular;jul;mon;0;nonexistent;1
52;163;2;999;1.4;93.918;-42.7;4.962;5228.1;entrepreneur;married;basic.9y;unknown;yes;no;cellular;jul;mon;0;nonexistent;1
35;149;4;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;high.school;no;no;yes;cellular;jul;mon;0;nonexistent;1
28;568;8;999;1.4;93.918;-42.7;4.962;5228.1;technician;single;high.school;no;no;no;cellular;jul;mon;0;nonexistent;1
57;1062;4;999;1.4;93.918;-42.7;4.962;5228.1;retired;married;university.degree;no;yes;yes;cellular;jul;mon;0;nonexistent;2
29;334;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.9y;no;no;no;cellular;jul;mon;0;nonexistent;1
36;393;5;999;1.4;93.918;-42.7;4.962;5228.1;admin.;single;high.school;unknown;yes;yes;cellular;jul;mon;0;nonexistent;1
50;250;5;999;1.4;93.918;-42.7;4.962;5228.1;admin.;divorced;basic.9y;no;no;no;cellular;jul;mon;0;nonexistent;1
49;364;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;divorced;basic.6y;unknown;yes;no;cellular;jul;mon;0;nonexistent;1
44;229;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;single;basic.6y;unknown;yes;no;cellular;jul;mon;0;nonexistent;1
35;118;4;999;1.4;93.918;-42.7;4.962;5228.1;technician;single;university.degree;no;yes;no;cellular;jul;mon;0;nonexistent;1
54;111;2;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;single;unknown;no;no;no;cellular;jul;mon;0;nonexistent;1
47;315;3;999;1.4;93.918;-42.7;4.962;5228.1;retired;single;basic.6y;unknown;yes;no;cellular;jul;mon;0;nonexistent;1
26;115;2;999;1.4;93.918;-42.7;4.962;5228.1;admin.;single;high.school;no;yes;no;cellular;jul;mon;0;nonexistent;1
42;144;2;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;university.degree;no;yes;no;cellular;jul;mon;0;nonexistent;1
25;103;4;999;1.4;93.918;-42.7;4.962;5228.1;admin.;single;university.degree;no;no;no;cellular;jul;mon;0;nonexistent;1
33;299;3;999;1.4;93.918;-42.7;4.962;5228.1;self-employed;married;university.degree;no;no;no;cellular;jul;mon;0;nonexistent;1
42;77;3;999;1.4;93.918;-42.7;4.962;5228.1;technician;married;professional.course;unknown;yes;no;cellular;jul;mon;0;nonexistent;1
41;385;3;999;1.4;93.918;-42.7;4.962;5228.1;housemaid;single;basic.4y;unknown;yes;no;cellular;jul;mon;0;nonexistent;1
45;99;2;999;1.4;93.918;-42.7;4.962;5228.1;unemployed;married;high.school;no;yes;no;cellular;jul;mon;0;nonexistent;1
30;245;2;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.9y;no;yes;no;cellular;jul;mon;0;nonexistent;1
28;140;2;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;university.degree;no;no;no;cellular;jul;mon;0;nonexistent;1
26;124;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;single;high.school;no;no;no;cellular;jul;mon;0;nonexistent;1
46;93;3;999;1.4;93.918;-42.7;4.962;5228.1;services;married;high.school;no;no;no;cellular;jul;mon;0;nonexistent;1
34;465;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.9y;no;yes;yes;cellular;jul;mon;0;nonexistent;1
47;197;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.6y;unknown;no;no;cellular;jul;mon;0;nonexistent;1
48;216;3;999;1.4;93.918;-42.7;4.962;5228.1;management;married;university.degree;no;yes;no;cellular;jul;mon;0;nonexistent;1
31;392;4;999;1.4;93.918;-42.7;4.962;5228.1;admin.;single;basic.9y;no;yes;no;cellular;jul;mon;0;nonexistent;1
29;407;2;999;1.4;93.918;-42.7;4.962;5228.1;services;married;high.school;no;yes;no;cellular;jul;mon;0;nonexistent;1
27;81;2;999;1.4;93.918;-42.7;4.962;5228.1;technician;married;professional.course;no;no;no;telephone;jul;mon;0;nonexistent;1
25;619;2;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;single;high.school;no;yes;no;cellular;jul;mon;0;nonexistent;1
43;81;3;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;high.school;no;no;no;cellular;jul;mon;0;nonexistent;1
48;248;3;999;1.4;93.918;-42.7;4.962;5228.1;management;married;university.degree;no;yes;no;cellular;jul;mon;0;nonexistent;1
47;157;5;999;1.4;93.918;-42.7;4.962;5228.1;retired;single;basic.6y;unknown;no;no;cellular;jul;mon;0;nonexistent;1
30;214;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.9y;no;yes;no;cellular;jul;mon;0;nonexistent;1
50;201;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;professional.course;unknown;yes;no;cellular;jul;mon;0;nonexistent;1
29;425;3;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;university.degree;no;yes;yes;cellular;jul;mon;0;nonexistent;1
36;1669;2;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;university.degree;no;yes;yes;cellular;jul;mon;0;nonexistent;2
37;108;5;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.6y;no;yes;no;cellular;jul;mon;0;nonexistent;1
41;460;3;999;1.4;93.918;-42.7;4.962;5228.1;technician;married;high.school;no;yes;yes;cellular;jul;mon;0;nonexistent;1
36;256;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.9y;no;yes;yes;cellular;jul;mon;0;nonexistent;1
46;272;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;single;basic.6y;unknown;no;yes;cellular;jul;mon;0;nonexistent;1
27;166;3;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;basic.9y;unknown;yes;yes;cellular;jul;mon;0;nonexistent;1
47;431;3;999;1.4;93.918;-42.7;4.962;5228.1;retired;single;basic.6y;unknown;yes;yes;cellular;jul;mon;0;nonexistent;1
26;377;3;999;1.4;93.918;-42.7;4.962;5228.1;technician;single;high.school;no;yes;no;cellular;jul;mon;0;nonexistent;1
30;184;2;999;1.4;93.918;-42.7;4.962;5228.1;technician;married;professional.course;no;yes;yes;cellular;jul;mon;0;nonexistent;1
43;119;3;999;1.4;93.918;-42.7;4.962;5228.1;housemaid;married;basic.4y;no;no;no;cellular;jul;mon;0;nonexistent;1
34;123;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;single;professional.course;no;no;yes;cellular;jul;mon;0;nonexistent;1
31;250;5;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.9y;no;yes;no;cellular;jul;mon;0;nonexistent;1
31;109;8;999;1.4;93.918;-42.7;4.962;5228.1;housemaid;married;high.school;no;yes;no;cellular;jul;mon;0;nonexistent;1
51;301;6;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.4y;unknown;yes;no;cellular;jul;mon;0;nonexistent;1
24;257;4;999;1.4;93.918;-42.7;4.962;5228.1;services;single;high.school;no;no;no;cellular;jul;mon;0;nonexistent;1
30;136;5;999;1.4;93.918;-42.7;4.962;5228.1;technician;single;professional.course;no;yes;no;cellular;jul;mon;0;nonexistent;1
37;340;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;professional.course;no;yes;no;cellular;jul;mon;0;nonexistent;1
28;387;2;999;1.4;93.918;-42.7;4.962;5228.1;admin.;single;basic.9y;no;yes;no;cellular;jul;mon;0;nonexistent;1
54;163;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.4y;unknown;no;no;cellular;jul;mon;0;nonexistent;1
52;326;11;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;unknown;no;no;yes;cellular;jul;mon;0;nonexistent;1
34;557;5;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.6y;unknown;yes;no;cellular;jul;mon;0;nonexistent;1
44;512;3;999;1.4;93.918;-42.7;4.962;5228.1;unemployed;married;high.school;no;yes;no;cellular;jul;mon;0;nonexistent;1
55;342;2;999;1.4;93.918;-42.7;4.962;5228.1;management;single;unknown;no;no;yes;cellular;jul;mon;0;nonexistent;1
36;197;5;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;university.degree;no;yes;no;telephone;jul;mon;0;nonexistent;1
50;97;4;999;1.4;93.918;-42.7;4.962;5228.1;admin.;divorced;basic.9y;no;yes;no;cellular;jul;mon;0;nonexistent;1
43;109;6;999;1.4;93.918;-42.7;4.962;5228.1;admin.;divorced;high.school;no;yes;no;telephone;jul;mon;0;nonexistent;1
46;194;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.9y;unknown;yes;yes;cellular;jul;mon;0;nonexistent;1
47;298;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.6y;no;yes;yes;cellular;jul;mon;0;nonexistent;1
31;101;3;999;1.4;93.918;-42.7;4.962;5228.1;technician;married;high.school;no;no;no;cellular;jul;mon;0;nonexistent;1
36;643;2;999;1.4;93.918;-42.7;4.962;5228.1;technician;divorced;professional.course;no;yes;no;cellular;jul;mon;0;nonexistent;1
32;1271;2;999;1.4;93.918;-42.7;4.962;5228.1;services;married;high.school;no;no;no;cellular;jul;mon;0;nonexistent;1
54;149;2;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;divorced;basic.4y;no;no;no;cellular;jul;mon;0;nonexistent;1
52;81;6;999;1.4;93.918;-42.7;4.962;5228.1;services;married;high.school;unknown;no;no;cellular;jul;mon;0;nonexistent;1
50;244;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.4y;no;no;no;cellular;jul;mon;0;nonexistent;1
35;1336;4;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;high.school;unknown;no;no;cellular;jul;mon;0;nonexistent;2
27;111;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;single;basic.9y;no;yes;no;telephone;jul;mon;0;nonexistent;1
28;157;3;999;1.4;93.918;-42.7;4.962;5228.1;admin.;single;high.school;no;no;yes;cellular;jul;mon;0;nonexistent;1
34;455;13;999;1.4;93.918;-42.7;4.962;5228.1;services;married;high.school;no;unknown;unknown;cellular;jul;mon;0;nonexistent;1
31;218;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;high.school;no;no;yes;cellular;jul;mon;0;nonexistent;1
51;118;3;999;1.4;93.918;-42.7;4.962;5228.1;housemaid;married;basic.4y;no;yes;no;cellular;jul;mon;0;nonexistent;1
54;185;4;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;single;unknown;no;no;no;telephone;jul;mon;0;nonexistent;1
51;138;3;999;1.4;93.918;-42.7;4.962;5228.1;housemaid;married;university.degree;no;no;no;cellular;jul;mon;0;nonexistent;1
44;304;4;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.9y;no;no;no;cellular;jul;mon;0;nonexistent;1
30;171;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.9y;no;no;no;cellular;jul;mon;0;nonexistent;1
36;43;4;999;1.4;93.918;-42.7;4.962;5228.1;technician;divorced;professional.course;no;yes;yes;cellular;jul;mon;0;nonexistent;1
27;1071;3;999;1.4;93.918;-42.7;4.962;5228.1;services;single;high.school;no;no;no;cellular;jul;mon;0;nonexistent;2
27;167;4;999;1.4;93.918;-42.7;4.962;5228.1;admin.;single;high.school;no;yes;no;telephone;jul;mon;0;nonexistent;1
32;240;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.9y;no;no;no;cellular;jul;mon;0;nonexistent;1
32;565;4;999;1.4;93.918;-42.7;4.962;5228.1;management;married;professional.course;unknown;no;no;cellular;jul;mon;0;nonexistent;1
48;716;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;divorced;high.school;unknown;no;yes;telephone;jul;mon;0;nonexistent;1
30;149;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.9y;no;yes;no;cellular;jul;mon;0;nonexistent;1
23;150;4;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;single;high.school;unknown;yes;no;cellular;jul;mon;0;nonexistent;1
35;615;3;999;1.4;93.918;-42.7;4.962;5228.1;admin.;divorced;high.school;no;yes;yes;cellular;jul;mon;0;nonexistent;1
38;149;4;999;1.4;93.918;-42.7;4.962;5228.1;services;single;basic.9y;no;yes;no;cellular;jul;mon;0;nonexistent;1
42;424;4;999;1.4;93.918;-42.7;4.962;5228.1;housemaid;married;high.school;no;yes;no;cellular;jul;mon;0;nonexistent;1
57;364;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.4y;no;yes;no;cellular;jul;mon;0;nonexistent;1
32;179;3;999;1.4;93.918;-42.7;4.962;5228.1;admin.;single;university.degree;no;no;no;telephone;jul;mon;0;nonexistent;1
35;403;4;999;1.4;93.918;-42.7;4.962;5228.1;management;single;university.degree;no;no;no;cellular;jul;mon;0;nonexistent;1
43;745;3;999;1.4;93.918;-42.7;4.962;5228.1;unemployed;married;high.school;no;yes;no;cellular;jul;mon;0;nonexistent;1
27;164;3;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;high.school;no;yes;no;cellular;jul;mon;0;nonexistent;1
30;235;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;single;basic.9y;no;yes;no;cellular;jul;mon;0;nonexistent;1
32;330;4;999;1.4;93.918;-42.7;4.962;5228.1;technician;married;professional.course;no;yes;yes;cellular;jul;mon;0;nonexistent;1
28;160;10;999;1.4;93.918;-42.7;4.962;5228.1;admin.;single;university.degree;no;yes;no;telephone;jul;mon;0;nonexistent;1
28;12;3;999;1.4;93.918;-42.7;4.962;5228.1;student;single;high.school;no;yes;no;telephone;jul;mon;0;nonexistent;1
44;77;3;999;1.4;93.918;-42.7;4.962;5228.1;entrepreneur;married;high.school;no;no;no;cellular;jul;mon;0;nonexistent;1
32;552;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;single;basic.9y;no;yes;no;cellular;jul;mon;0;nonexistent;1
33;35;2;999;1.4;93.918;-42.7;4.962;5228.1;entrepreneur;married;university.degree;no;yes;no;telephone;jul;mon;0;nonexistent;1
36;36;2;999;1.4;93.918;-42.7;4.962;5228.1;technician;divorced;professional.course;no;no;no;cellular;jul;mon;0;nonexistent;1
44;46;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.9y;no;yes;no;cellular;jul;mon;0;nonexistent;1
23;821;3;999;1.4;93.918;-42.7;4.962;5228.1;services;single;high.school;no;no;no;telephone;jul;mon;0;nonexistent;1
27;198;5;999;1.4;93.918;-42.7;4.962;5228.1;admin.;single;high.school;no;yes;yes;telephone;jul;mon;0;nonexistent;1
26;894;7;999;1.4;93.918;-42.7;4.962;5228.1;technician;single;high.school;no;yes;yes;cellular;jul;mon;0;nonexistent;2
59;84;6;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;divorced;basic.4y;unknown;no;yes;cellular;jul;mon;0;nonexistent;1
27;250;3;999;1.4;93.918;-42.7;4.962;5228.1;services;married;high.school;no;yes;no;cellular;jul;mon;0;nonexistent;1
42;110;3;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;high.school;no;no;no;cellular;jul;mon;0;nonexistent;1
31;133;3;999;1.4;93.918;-42.7;4.962;5228.1;admin.;single;high.school;no;no;no;cellular;jul;mon;0;nonexistent;1
30;78;4;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.9y;no;no;no;cellular;jul;mon;0;nonexistent;1
31;227;4;999;1.4;93.918;-42.7;4.962;5228.1;technician;single;university.degree;no;yes;no;cellular;jul;mon;0;nonexistent;1
57;76;2;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.4y;no;yes;no;cellular;jul;mon;0;nonexistent;1
29;223;3;999;1.4;93.918;-42.7;4.962;5228.1;entrepreneur;single;basic.9y;no;no;no;cellular;jul;mon;0;nonexistent;1
34;164;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.6y;unknown;no;yes;telephone;jul;mon;0;nonexistent;1
54;131;4;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;basic.9y;no;no;yes;cellular;jul;mon;0;nonexistent;1
35;356;3;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;high.school;unknown;no;no;cellular;jul;mon;0;nonexistent;1
47;135;10;999;1.4;93.918;-42.7;4.962;5228.1;self-employed;married;basic.9y;unknown;yes;no;telephone;jul;mon;0;nonexistent;1
44;358;6;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.4y;unknown;no;no;cellular;jul;mon;0;nonexistent;1
51;172;4;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;university.degree;no;no;no;telephone;jul;mon;0;nonexistent;1
45;399;4;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;divorced;basic.9y;no;no;no;cellular;jul;mon;0;nonexistent;1
46;180;4;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;single;basic.6y;unknown;no;no;cellular;jul;mon;0;nonexistent;1
34;252;4;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.4y;no;no;no;telephone;jul;mon;0;nonexistent;1
32;109;3;999;1.4;93.918;-42.7;4.962;5228.1;admin.;single;university.degree;no;yes;no;telephone;jul;mon;0;nonexistent;1
38;72;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;single;basic.9y;unknown;yes;no;cellular;jul;mon;0;nonexistent;1
36;102;14;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.9y;no;unknown;unknown;telephone;jul;mon;0;nonexistent;1
33;457;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;high.school;no;yes;no;cellular;jul;mon;0;nonexistent;1
59;254;3;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;divorced;basic.4y;unknown;yes;no;cellular;jul;mon;0;nonexistent;1
33;400;3;999;1.4;93.918;-42.7;4.962;5228.1;management;single;university.degree;no;yes;no;cellular;jul;mon;0;nonexistent;1
39;171;3;999;1.4;93.918;-42.7;4.962;5228.1;admin.;married;university.degree;no;no;no;cellular;jul;mon;0;nonexistent;1
30;196;4;999;1.4;93.918;-42.7;4.962;5228.1;blue-collar;married;basic.9y;no;no;no;cellular;jul;mon;0;nonexistent;1
30;123;4;999;1.4;93.918;-42.7;4.962;5228.1;technician;married;professional.course;no;yes;yes;telephone;jul;mon;0;nonexistent;1
33;546;2;999;1.4;93.918;-42.7;4.962;5228.1;admin.;single;university.degree;no;no;no;cellular;jul;mon;0;nonexistent;1
54;798;2;999;1.4;93.918;-42.7;4.962;5228.1;management;married;university.degree;no;no;no;cellular;jul;mon;0;nonexistent;2
39;231;2;999;1.4;93.918;-42.7;4.961;5228.1;blue-collar;married;basic.9y;no;no;no;cellular;jul;tue;0;nonexistent;1
28;321;3;999;1.4;93.918;-42.7;4.961;5228.1;blue-collar;single;basic.4y;unknown;yes;no;telephone;jul;tue;0;nonexistent;1
49;56;3;999;1.4;93.918;-42.7;4.961;5228.1;blue-collar;married;basic.4y;unknown;yes;no;cellular;jul;tue;0;nonexistent;1
37;31;19;999;1.4;93.918;-42.7;4.961;5228.1;blue-collar;single;high.school;no;no;no;cellular;jul;tue;0;nonexistent;1
38;170;3;999;1.4;93.918;-42.7;4.961;5228.1;technician;single;professional.course;no;yes;no;cellular;jul;tue;0;nonexistent;1
57;101;3;999;1.4;93.918;-42.7;4.961;5228.1;blue-collar;married;basic.9y;unknown;yes;no;cellular;jul;tue;0;nonexistent;1
42;376;3;999;1.4;93.918;-42.7;4.961;5228.1;services;married;basic.6y;no;no;no;cellular;jul;tue;0;nonexistent;1
28;138;4;999;1.4;93.918;-42.7;4.961;5228.1;blue-collar;married;basic.9y;unknown;yes;yes;telephone;jul;tue;0;nonexistent;1
31;656;3;999;1.4;93.918;-42.7;4.961;5228.1;blue-collar;married;basic.9y;unknown;yes;yes;cellular;jul;tue;0;nonexistent;1
53;122;4;999;1.4;93.918;-42.7;4.961;5228.1;blue-collar;married;basic.9y;no;yes;no;cellular;jul;tue;0;nonexistent;1
56;335;2;999;1.4;93.918;-42.7;4.961;5228.1;blue-collar;married;basic.4y;unknown;yes;no;cellular;jul;tue;0;nonexistent;1
32;136;3;999;1.4;93.918;-42.7;4.961;5228.1;admin.;single;university.degree;no;unknown;unknown;cellular;jul;tue;0;nonexistent;1
28;528;3;999;1.4;93.918;-42.7;4.961;5228.1;blue-collar;single;basic.4y;unknown;no;no;cellular;jul;tue;0;nonexistent;1
44;805;3;999;1.4;93.918;-42.7;4.961;5228.1;services;divorced;basic.9y;no;no;no;cellular;jul;tue;0;nonexistent;2
35;71;2;999;1.4;93.918;-42.7;4.961;5228.1;blue-collar;single;basic.9y;unknown;yes;no;cellular;jul;tue;0;nonexistent;1
45;21;3;999;1.4;93.918;-42.7;4.961;5228.1;blue-collar;single;basic.4y;unknown;yes;yes;cellular;jul;tue;0;nonexistent;1
